adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
FALSE,/sKhEX64vcWVqgwlRSaWxCgEwjn3.jpg,,31275,en,The Creeping Terror,A newlywed sheriff tries to stop a shambling monster that has emerged from a spaceship to eat people.,2.897,/aXC0OusJImJBL7ZL7AIr64Am23T.jpg,1964-11-20,The Creeping Terror,FALSE,2.4,48
FALSE,/hppV5aaptBLd4mZAQzFzgtXft40.jpg,,42542,en,Starship Invasions,"Captain Rameses and his Legion of the Winged Serpent brigade are out to claim Earth for their dying race. Out to save Earth is an alien guard patrol located in the Bermuda Triangle, the League of Races. LOR leaders warn Rameses that he's breaking galactic treaty rules. The alien villain responds by launching an invasion which telepathically drives Earthlings to suicide. The LOR implore UFO expert Professor Duncan to help them. Eventually, the two alien forces battle. Will the Earth be saved?",2.095,/3NWchZ7g8auDsuPR9fJoNmPs8QD.jpg,1977-10-14,Starship Invasions,FALSE,3,13
FALSE,/pVaQgvTwDfZYgKGaCfyXFz00hvi.jpg,,266433,en,Ejecta,"Two men witness an unexplainable event in the sky as a historic solar storm approaches, and they try to survive as a terrifying life form hunts them.",4.199,/wMF7hBnoUhVjjDZcTZqaO1iZ378.jpg,2014-09-24,Ejecta,FALSE,3.9,35
FALSE,/uZFWsA4BWI41hutKpmN5gN467ir.jpg,,23293,en,Phantom from Space,"After a UFO sighting, a mysterious phantom in a bizarre outfit starts attacking people in San Fernando Valley.",2.6,/blctsVWNJVlv8Zc4wWcgzlCFc28.jpg,1953-05-15,Phantom from Space,FALSE,4.5,30
FALSE,NA,,604964,en,"Aliens, Clowns & Geeks","An out-of-work actor stumbles upon key to the universe, is drawn into intergalactic war between clowns and aliens.",2.529,/8PCKE5nVQokrfPQSNzXPyDp0uwy.jpg,2021-01-30,"Aliens, Clowns & Geeks",FALSE,9,2
FALSE,NA,,61678,en,Femalien 2,Two aliens come to Earth to find their missing comrade from the first movie.,4.166,/35VFTIwxx4tBdizpigRH9463sTX.jpg,1998-04-21,Femalien 2,FALSE,3.4,7
FALSE,/vxTu8OXxHI2KQjIFnjWIOptuyZo.jpg,,398334,ja,魔犬ライナー００１１変身せよ!,A boy named Tsutomu and four cyborg dogs fight against insect-type aliens from the Planet Devil.,2.506,/3gkQD9zvqFJqDm3RIE0kiN9EDY7.jpg,1972-07-16,GO GET THEM 0011!!,FALSE,6.8,2
FALSE,/bCRXJ7ZiTyk0oeOQhFFKw1DNQDl.jpg,,200670,en,Invasion,Routine tests on a traffic accident victim lead to shocking discoveries when the man's blood is found to be unidentifiable and x-rays reveal a disc embedded in his brain. His fabulous tale of being an escaped prisoner from an alien spaceship takes a turn for the sinister when the hospital staff realise that they're under a state of siege...,1.907,/9WObEQ4PufUoM30QgzDg0qX8SxH.jpg,1965-10-01,Invasion,FALSE,5.6,7
FALSE,/sV4V7wbd03rlZsMqvFiMTrLhJH0.jpg,,336850,en,The Encounter,"When Collin Bastrow is found in the forest, alone and afraid, he has a shocking story to tell. As he struggles to recount the events of the previous night his memories return in a series of horrific flashes of what became of his friends and fiancée. What started as a simple camping trip in the mountains of Northern Arizona quickly descended into an amazing and terrifying story that is truly out of this world. As the sole survivor of this deadly close encounter Collin must try and explain the unexplainable",2.885,/hLtAkJ7IqqXrQkYC7C5m7JW0JDu.jpg,2015-06-02,The Encounter,FALSE,3.6,23
FALSE,/5vLFdX8GBR0AiUDxb7YRzm630N9.jpg,,116210,en,Stranger from Venus,Stranger from Venus (a.k.a. Immediate Disaster and The Venusian) is the story of a woman who meets a stranger with no pulse who has the power of life and death at his touch. He is here from Venus to warn Earth about the atom.,3.421,/gb4z8qoKAHLoVX6KnXQK4SdgrDL.jpg,1954-08-23,Stranger from Venus,FALSE,5.3,16
FALSE,NA,,113119,ja,Fugitive Alien,An alien is pursued as a traitor by his own race because he refuses to kill humans.,2.298,/hYq03NmJwcp8qg3U6RGOWLdil8J.jpg,1987-11-03,Fugitive Alien,FALSE,3.1,12
FALSE,/rGgVWgB3ftlNbDntuO7lc5qfz8N.jpg,,84532,ja,仮面ライダー 8人ライダーVS銀河王,"When a new threat from outer space called Galaxy King arrives on Earth seeking an equation for a new type of energy, Skyrider, and the other seven Kamen Riders join forces to fight off the new foe and the armies of Neo-Shocker.",2.468,/u4ueeziJYeumNF071n31jtywmQd.jpg,1980-03-14,Kamen Rider: Eight Riders vs. Galaxy King,FALSE,9,1
FALSE,/2BpTiJEHPkEHDkuAlz0zVV1o1Cx.jpg,,115054,en,The Space Children,A glowing brain-like creature arrives on a beach near a rocket test site via a teleportation beam. The alien communicates telepathically with the children of scientists. The kids start doing the alien's bidding as the adults try to find out what's happening to their unruly offspring.,3.987,/7TXlrL4dygamb70MXhddYeFRXgV.jpg,1958-06-01,The Space Children,FALSE,3.7,35
FALSE,/u8d5TAVprQGke6fZvAqvsKvU31Q.jpg,,200395,ja,忍風戦隊ハリケンジャー シュシュッと THE MOVIE,"The second film outing of the Hurricaneger team. Hurricaneger the theatrical movie introduces new, original hardware and characters, including ""Tenrai Senpuujin,"" the Gattai Robot. Sayaka Yoshino guest stars!",4.047,/iwbwABFVMzq3DRQa8L8o87tU3g.jpg,2002-08-17,Ninpuu Sentai Hurricaneger Shushuuto: The Movie,FALSE,5.1,8
FALSE,NA,,28214,ja,11人いる!,"A group of students from the Cosmo Academy are about to take their final exam: surviving for over fifty days in a derelict ship. But when they arrive, they discover that instead of ten students, there are eleven. One of them doesn't belong there...",2.442,/pvjfW8ugP3Z3jjr4F8ANieuNBZg.jpg,1986-11-01,They Were Eleven,FALSE,6.9,17
FALSE,/AqLDFiLTYGiEaioxy00gaFo5hWQ.jpg,,789833,en,Final Space,A cartoon pilot that focuses on the misadventures of space adventurer Gary Goodspeed.,2.997,/8FghDhBekS5O5UamZ27qPOyHwKo.jpg,2016-05-04,Final Space,FALSE,7.9,27
FALSE,NA,,81244,en,Alien Nation: The Enemy Within,"When detectives Sikes and Francisco are presented with the mysterious death of an Eeno, Matt is stupefied to discover that George rudely snubs the case. He, like most newcomers, reviles the outcast Eenos. As the case unfolds, George has to reassess his prejudices, and George's family help save the city from an alien threat originating in an Eeno waste disposal facility.",2.912,/i7i3Jve4kC3BnOkN0A7AftUknGi.jpg,1996-11-12,Alien Nation: The Enemy Within,FALSE,5.8,16
FALSE,/4fFgjG6wAk3vvxTHijttZ0qVSf0.jpg,,44608,en,Radar Men from the Moon,"Commando Cody, 'Sky Marshal of the Universe', works with American scientists Joan Gilbert and Ted Richards in the development of a flying suit and a rocket to the Moon. When the nation's defences are being sabotaged and destroyed, Cody learns that an atomic-gun is being used and that the men on the moon are the culprits.",2.159,/uO2NhRVVT2PxYIwxkWdyuS61SS6.jpg,1952-01-09,Radar Men from the Moon,FALSE,4.4,16
FALSE,/zSMV00DKV4L5c4pxoh3X3xpHFbF.jpg,,452762,en,Alien Implant,"A brilliant female recluse sends a distress signal into outer space from a remote location. When the Aliens arrive, they realize it's not a distress signal, it's an ingenious trap designed to exact revenge on the extraterrestrials who abducted her as a child.",3.325,/zDoefPSi891tEwJeW37axppuXnL.jpg,2017-04-14,Alien Implant,FALSE,5.2,13
FALSE,/3Xlu99wUVHUZ29xqwlsSTVPmeKM.jpg,,16356,en,Riverworld,"A movie for the Sci Fi Channel based on the book series by Philip José Farmer. The location is Riverworld, a mysterious and treacherous land where every human who died between the years 99,000 BC and 2,200 AD has been resurrected on the banks of a huge river.",3.108,/z228kLHgr1XHNqLyCXyLMnfhlVH.jpg,2003-03-22,Riverworld,FALSE,4.6,31
FALSE,/wMn6cIYJmx2RrOj0FVrch1dvaIY.jpg,,38020,en,Planet of Dinosaurs,"A spaceship gets lost and is forced to make an emergency landing on an unknown planet. The planet looks much like Earth, only with no trace of civilization. Soon the crew discovers that there are bloodthirsty dinosaurs on the planet. The crew hopes to be found and rescued, but until then, they must fight to survive.",3.076,/a8wYyolN2DV7Orhrh5YfzLfOh3d.jpg,1977-11-18,Planet of Dinosaurs,FALSE,3.8,30
FALSE,/pDpRtzHbMbk2T83wEAu0gKZdpRR.jpg,,170349,en,Earthbound,"At eleven years old Joe Norman is told by his dying father that he is an alien hiding on earth. Joe believes him. He grows up to be a die-hard fan-boy working in a comic shop. When he falls for down-to-earth Maria, a fellow sci-fi fan, he is inspired to lead a more normal social existence. Until intergalactic bounty hunters track Joe down at his new office and the couple soon learn the dangerous truth about who Joe really is.",1.702,/6k0gqalXW4ElNu07bvNZhQvFrul.jpg,2012-02-06,Earthbound,FALSE,4.6,10
FALSE,/tFggehGizxszWkuauaMoWbjsZLW.jpg,,209443,en,The Aliens Are Coming,A young astrophysicist searches for sinister extraterrestrials looking for sanctuary for their comrades by possessing the bodies of humans.,1.691,/r6xrCo8R5KnIJBv5z9soLXIQrCc.jpg,1980-03-02,The Aliens Are Coming,FALSE,3.7,5
FALSE,NA,,321377,en,Plan 9,"Plan 9 is the story of Nilbog, a small town with a big story. The beginning of an invasion! However, instead of lasers, space ships, and epic force, these aliens have a different plan for the inhabitants of Earth. To resurrect their dead as their own army set with but one goal… To wipe out all mankind! Only the townsfolk on this Halloween night stand in the way of total domination. From the police department, to those trapped in a convenient store, and even those trying to stay alive in the streets, this night will decide the fates of all who walk the planet and thought they were the top of the food chain.",2.307,/h1S1YfbKmjbgckdj6uXIkz5rENJ.jpg,2015-02-18,Plan 9,FALSE,4.2,21
FALSE,/2tv0XybedcaU5AofFzyqvqBKJ0H.jpg,,707431,es,La última fase,"Laura Pereira begins a desperate search to find her father who disappeared. While trying to find answers, something is following her. The disappearance of her father and the strange events, could have an explanation related to the UFO phenomenon her father was investigating. Laura embarks on a quest that will put their lives in danger, that will change the destiny of humanity.",2.417,/xkpNvpobDVfvV0bee7Zk1tVWptX.jpg,2020-07-04,The Final Phase,FALSE,6.9,41
FALSE,/p4EgJ0QBaQB6AjIyFkmTNDRfGlN.jpg,,24555,en,Evilution,An alien bacterium resurrects the dead on Earth.,3.372,/akYjXE0udD7RG3aQyc7FmtHBpJF.jpg,2008-01-01,Evilution,FALSE,4.6,15
FALSE,NA,,339224,en,Doomsday,"Achilles, a normal man infected with a disease that will bring down the Erebus rulers (human/machine hybrids) escapes back in time from 2410 to the present day where he has a chance to stop the Erebus from ever rising to power. However he is followed by the Erebus-7 who will stop at nothing to hunt him down.",1.793,/6qMzXsWeDgpEgbc6etVxSdVf0jW.jpg,2015-08-19,Doomsday,FALSE,1.9,4
FALSE,/tmxyApqlWLfyka6dwew5nbOmXk8.jpg,,142305,en,The Body Stealers,"A British military paratrooper disappears in mid-air during a jump from an army plane. Two investigators, Patrick Allen and Neil Connery, try to unravel how this happened. What they uncover is an alien plot to steal the bodies of earthlings by snatching them out of the air.",2.899,/vpRVxK9GLtUqmO6XiReauVYcCb0.jpg,1969-03-21,The Body Stealers,FALSE,5.1,16
FALSE,/jyg3GYXIf5hhNZ7NvoPoCArAYpz.jpg,,143136,ko,용가리,"A team of scientists working on a remote dig site find the buried body of an enormous monster, perfectly preserved even after 200 million years. As soon as the beast is uncovered, however, an alien spacecraft suddenly appears above them and brings the monster back to life! The creature immediately sets about levelling the surrounding urban landscape and shrugging off the best firepower the military can throw at it. A lone scientist, working on decrypting an ancient set of hieroglyphics, may be on the verge of finding the aliens' weak point, but will it be too late?",1.959,/2cvqGP48RZX10gyrNcSoJzRZk1m.jpg,1999-07-17,Yonggary,FALSE,2.7,18
FALSE,/vy6S2tjXei83d0JFfHqAbSCQsx8.jpg,,123814,en,Area 51 Confidential,People from various walks of life find themselves held captive in a desolate area surrounding a secret government installation rumored to contain extraterrestrial life,3.789,/sZZyYGg345bbWJPZCfG2t2vdiLK.jpg,2011-09-24,Area 51 Confidential,FALSE,5.8,4
FALSE,/6wLiw4PQQ20oVv6XWNjJqPqlKMs.jpg,,499441,en,The Misty Green Sky,"A young girl on a far off planet in another solar system discovers that all she has been told is not true, her search for truth and love is an adventurous and cautionary tale.",3.481,/autwFWhRtsCSW6kFYCXvCyvTBnW.jpg,2016-01-18,The Misty Green Sky,FALSE,2,2
FALSE,/pO4p6NdK0cFkVsKmthu65lm7xLY.jpg,,140176,en,Amanda & the Alien,"Amanda, an employee at an upscale clothing store, is leading a relatively lonely and unremarkable life. All this changes when an alien that's been held a secret military installation excapes by taking over the body of one of the base employees. Amanda finds the fugitive alien and decides to help it hide from the government agents chasing it, a seemingly easy task, as the alien must change host bodies every few days. Will she be able to help her new companion make a clean getaway?",2.153,/hAXSdJuKBYkaOv37V5FCWVO6QB4.jpg,1995-08-20,Amanda & the Alien,FALSE,4.8,8
FALSE,/shOXlHN0Uo1QHNuf5lOvSYdNV31.jpg,,317872,en,The Sarah Jane Adventures: Invasion of the Bane,"There's a new drink taking the world by storm - Bubbleshock! Everyone's drinking it. When Maria's dragged along to the factory tour by her new friend, Kelsey - a girl with an opinion on everything - she's plunged into the sinister world of Bubbleshock and the mysterious Mrs Wormwood. There's something terrible behind the hype - something Sarah Jane's interested in too...",1.975,/hXRhVFq4LMqgAy3VY63HxqTbrBK.jpg,2007-01-01,The Sarah Jane Adventures: Invasion of the Bane,FALSE,7.5,2
FALSE,/xNX8ohYsIkDgSAJ8oMvc6cCOWvD.jpg,,270475,ja,ウルトラマン物語,"The film centers around Ultraman Taro growing up, and wanting to join the Ultra Brothers in battle. His family, however, thinks he is too young. Taro eventually proves himself after saving the 5 Ultra Brothers from the evil Grand King, created by Juda.",1.973,/tdeXREAtV0QEmDVIEkbS9hneuB.jpg,1984-06-14,Ultraman Story,FALSE,5.5,2
FALSE,NA,,1015954,en,The Replaceables,"Veteran pro wrestlers, on their final tour, face aliens who invaded a sleepy Florida town. They unite with locals in a battle for the ages: The Pro Wrestlers vs Outer Space Aliens! Can they save the day?",3.842,/a2nfwFpbBnQwKlLuiSES0VjqAEl.jpg,2023-10-13,The Replaceables,FALSE,0,0
FALSE,NA,,222872,en,Starquest II,"After a nuclear war, four warriors from Earth awaken on a space ship. Unable to determine what purpose they are there and, above all, who rescued them, panic breaks out. The young scientist Lee and his attractive colleague Susan face the killer aliens in a bitter struggle for the survival of mankind.",1.842,/aKgvIIqqnOxcaqOPdi6IfnMHttA.jpg,1996-01-01,Starquest II,FALSE,2.7,6
FALSE,/evvujOcxcvxeExEUNTvqu6RauQ4.jpg,,52466,en,Godkiller: Walk Among Us,"Even in a postapocalyptic future in which Earth has been colonized by aliens, humans need hearts to live, so when an orphan boy's sister needs a new one, he'll go to just about any length to get it in this ""illustrated film"" from Matt Pizzolo.",2.073,/dZp4y7jDZrQLn4ZSQ2IlGvv8ZXx.jpg,2010-05-25,Godkiller: Walk Among Us,FALSE,5.2,22
FALSE,/robXbyftpvfK3sw0PSRN9F4jQCx.jpg,,30049,en,Time Walker,"From deep within the tomb of the Egyptian pharaoh Tutankhamun, Professor Douglas McCadden ships the coffin of Ankh-Vanharis to the California Institute of Sciences where X-rays reveal five diamond-like crystals hidden within the coffin. Technician Peter Sharpe steals the crystals but doesn't notice that the powerful X-ray has revived a green fungus. When the coffin is opened at a university press conference, the reporters uncover more than they bargained for. The mummy has disappeared... and the Time Walker is alive again!",2.776,/dzL1rGs3ZSv5Gp3E5U5FdFPWCkm.jpg,1982-11-01,Time Walker,FALSE,4.2,29
